productID,warehouse,date,stockonhand,stockreceived,stockdispatched
98422712,Strongburgh,2023-01-18,18,39,49
75255625,Sarahbury,2023-01-18,285,20,25
52937194,West Dustinmouth,2023-01-18,46,30,24
79293087,Ryanland,2023-01-18,366,34,27
21238967,East Angelafurt,2023-01-18,446,22,26
53672255,Port Karenborough,2023-01-18,90,0,43
26062417,Port Travisside,2023-01-18,342,26,32
20209145,New Katie,2023-01-18,321,17,4
66895386,New Jenniferville,2023-01-18,88,17,12
52346226,Stevenshire,2023-01-18,397,24,17
43018594,West Aaronhaven,2023-01-18,205,45,42
44854072,North Stephanie,2023-01-18,71,43,25
93979875,Mcconnellside,2023-01-18,132,35,8
64586756,Port Bonnie,2023-01-18,1,33,16
83251846,Jessicaside,2023-01-18,62,47,19
75193170,Port Daniel,2023-01-18,54,35,32
36503298,Port Erik,2023-01-18,308,7,17
47128867,Lake Shelby,2023-01-18,335,40,5
99173625,Dianafort,2023-01-18,243,20,6
27177924,Flemingside,2023-01-18,237,18,24
23042655,Ramosmouth,2023-01-18,487,1,43
17363217,North Christopherfurt,2023-01-18,92,25,27
52110432,West William,2023-01-18,471,27,39
56183206,Port Stevenhaven,2023-01-18,434,25,8
23648198,Johnburgh,2023-01-18,407,6,43
81342100,South Anna,2023-01-18,50,24,39
46971431,South Emmaborough,2023-01-18,323,0,29
20443517,Richardsonmouth,2023-01-18,455,14,36
74146526,West Allenside,2023-01-18,157,9,41
60164332,Henryshire,2023-01-18,303,13,23
44826668,Parkerhaven,2023-01-18,391,5,32
98414013,New Anthonyburgh,2023-01-18,417,8,20
61522316,Dawnport,2023-01-18,113,10,42
41320852,New Dianabury,2023-01-18,297,6,31
84004718,Ashleyborough,2023-01-18,343,32,24
83726896,Sotoview,2023-01-18,348,27,28
94495683,West James,2023-01-18,241,41,49
92484741,Sharonside,2023-01-18,48,48,17
81303189,Davidport,2023-01-18,379,43,37
73560601,South Amyfort,2023-01-18,206,4,24
35308493,Ryanburgh,2023-01-18,160,11,23
97174049,East Matthew,2023-01-18,186,13,44
57577207,New Tammyborough,2023-01-18,357,30,22
41369194,New Fernandomouth,2023-01-18,94,32,34
12107168,Angelabury,2023-01-18,464,13,50
27482776,Jordanstad,2023-01-18,462,45,9
95711685,New Jasmine,2023-01-18,440,7,23
62274188,Priceview,2023-01-18,248,9,1
38074047,North Lisa,2023-01-18,4,41,42
87859091,North Meghan,2023-01-18,49,18,31
36710721,North Karenmouth,2023-01-18,361,7,36
26189500,Lake Rebecca,2023-01-18,167,37,29
83749081,Allenberg,2023-01-18,14,33,16
91889490,Kristinachester,2023-01-18,57,34,9
41800749,Sandovalberg,2023-01-18,442,20,39
73836678,Lopezton,2023-01-18,263,7,5
24180885,Bellland,2023-01-18,123,14,45
39381816,New Holly,2023-01-18,366,10,23
27494158,Lake Emma,2023-01-18,357,19,45
46266607,West Patriciamouth,2023-01-18,283,20,16
41411741,East Jackfort,2023-01-18,416,0,8
14707923,Lake Levi,2023-01-18,285,5,42
39414291,East Kim,2023-01-18,101,3,17
52627607,West Sara,2023-01-18,100,26,21
12096049,Colinside,2023-01-18,2,30,26
64258488,Paulton,2023-01-18,154,0,20
12381489,Williamsmouth,2023-01-18,65,28,39
23794514,New Laura,2023-01-18,418,28,14
69897469,Calebchester,2023-01-18,199,48,22
36090818,East Michael,2023-01-18,40,17,49
28551812,Lewisfurt,2023-01-18,497,32,30
45401298,East Annafurt,2023-01-18,438,43,29
24467771,Lake Laurabury,2023-01-18,237,11,38
57312547,New Kimport,2023-01-18,173,25,16
55785654,East Sean,2023-01-18,257,33,38
97236566,Adrianhaven,2023-01-18,313,25,45
44881444,East Adam,2023-01-18,370,33,20
66317115,South Dawn,2023-01-18,280,46,41
92004118,Brandiberg,2023-01-18,385,47,42
27013178,New Isaacport,2023-01-18,401,24,24
50100961,New Rebecca,2023-01-18,351,27,15
56078737,East Jenniferland,2023-01-18,132,3,23
41352752,Port Monica,2023-01-18,236,36,2
48560892,South Jessica,2023-01-18,428,32,21
41374841,Carolynstad,2023-01-18,408,3,37
64747487,Saramouth,2023-01-18,80,27,4
93891638,Victoriaburgh,2023-01-18,179,2,24
86209673,Lake Edward,2023-01-18,413,7,4
55627792,South Nicholas,2023-01-18,306,32,48
46588675,Matthewstad,2023-01-18,324,30,29
71446606,Andremouth,2023-01-18,108,27,30
50286403,North Sarah,2023-01-18,168,30,8
34146077,Daletown,2023-01-18,141,29,6
18997766,East Kimberlyview,2023-01-18,341,45,35
41908272,Port Megan,2023-01-18,136,29,39
30120626,Lake Kayla,2023-01-18,249,39,35
66652473,South Brianport,2023-01-18,29,39,17
19735518,Millerville,2023-01-18,123,41,36
84884142,Hayesstad,2023-01-18,73,33,11
91284846,Hannahfort,2023-01-18,328,40,0
42815710,Andrewborough,2023-01-18,314,16,36
85717482,East Tammyville,2023-01-18,130,5,41
72700689,Richardsonland,2023-01-18,208,6,35
32688088,Weaverberg,2023-01-18,480,48,46
57814296,Romeroshire,2023-01-18,454,43,23
33979793,Susanville,2023-01-18,298,42,39
78712716,Woodview,2023-01-18,378,20,26
34377141,East Donnaville,2023-01-18,136,5,38
70185597,East Kimberly,2023-01-18,305,40,43
96763299,Bensonhaven,2023-01-18,408,28,13
31802523,Maryberg,2023-01-18,489,43,39
71491068,West Brentberg,2023-01-18,122,28,18
59149190,South Jason,2023-01-18,1,16,24
96691961,West Alexandra,2023-01-18,107,12,27
39803447,Newtonside,2023-01-18,473,35,28
14771357,South Williebury,2023-01-18,386,17,1
61151740,Davidstad,2023-01-18,272,18,28
27405738,Port Erin,2023-01-18,266,2,13
93417020,East Emily,2023-01-18,343,15,12
61971293,Collinsville,2023-01-18,29,49,25
49250863,South Loriview,2023-01-18,17,43,5
72299191,Port Roy,2023-01-18,412,23,43
24527043,Garyborough,2023-01-18,23,9,26
51028650,West Clifford,2023-01-18,414,24,24
77648765,New Joseph,2023-01-18,453,44,19
39250452,North David,2023-01-18,319,29,4
15914105,Janicefort,2023-01-18,219,32,7
84018796,Cooleychester,2023-01-18,257,50,50
64035607,Williamberg,2023-01-18,96,48,27
28682811,North Anthonymouth,2023-01-18,311,39,27
69803638,Joshuafort,2023-01-18,13,26,30
34895830,Cynthiashire,2023-01-18,294,49,8
64662276,Whiteton,2023-01-18,247,26,29
65818192,South Thomas,2023-01-18,333,17,27
10610681,East Hannah,2023-01-18,56,20,23
55052289,North Donald,2023-01-18,469,28,41
29072094,Christinaton,2023-01-18,446,19,44
87673760,Khanchester,2023-01-18,324,7,18
40550908,Hobbschester,2023-01-18,386,13,5
61835430,Hullburgh,2023-01-18,442,8,23
30127786,East Kendra,2023-01-18,285,23,5
44367877,Jessicahaven,2023-01-18,245,34,34
62267444,Jenniferview,2023-01-18,188,23,39
59328227,South Philip,2023-01-18,328,41,27
31194197,South Tonyamouth,2023-01-18,315,3,8
96437896,Hicksside,2023-01-18,429,12,36
61496842,New Jordanstad,2023-01-18,483,15,44
45319452,Mclaughlinshire,2023-01-18,178,2,4
21695156,Perezberg,2023-01-18,124,30,25
92394611,Port Matthewshire,2023-01-18,437,24,15
77407225,Port Andrewshire,2023-01-18,261,9,21
72200453,South Robertmouth,2023-01-18,216,48,43
56444931,Castroland,2023-01-18,397,35,31
39085184,Jamesview,2023-01-18,409,33,1
57574779,North Martin,2023-01-18,35,30,23
93816752,Garciaton,2023-01-18,361,30,15
16378142,Port Ericside,2023-01-18,275,4,26
27456227,Lindabury,2023-01-18,486,8,32
95949144,Jasonview,2023-01-18,287,18,26
24557787,Jonathanshire,2023-01-19,279,17,15
31453826,Klinemouth,2023-01-19,324,30,24
53194769,Branchstad,2023-01-19,371,47,34
82030923,Cherylfurt,2023-01-19,134,1,48
67236369,Port Davidmouth,2023-01-19,19,14,32
75984274,Traceyville,2023-01-19,422,43,42
53432529,East Charleshaven,2023-01-19,252,42,4
91332946,Levineburgh,2023-01-19,362,0,25
20484268,North Williamhaven,2023-01-19,493,34,7
16581755,West Amytown,2023-01-19,91,23,2
91688017,West Leslieburgh,2023-01-19,314,7,40
81636422,Stephanieland,2023-01-19,410,34,47
80312516,Lake Ashleyfort,2023-01-19,305,6,27
75422368,North Stacy,2023-01-19,309,33,46
36500494,Garzashire,2023-01-19,96,37,41
33377627,East Donaldton,2023-01-19,343,4,49
53922823,North Craig,2023-01-19,171,23,13
51344455,Port Ashleyhaven,2023-01-19,129,0,24
58018240,Jimenezview,2023-01-19,477,31,27
77488853,New Javierstad,2023-01-19,297,6,18
83322651,Port Crystaltown,2023-01-19,50,5,7
87326934,North Benjaminbury,2023-01-19,364,28,1
69414990,Teresaview,2023-01-19,382,26,41
74525472,New Joshuabury,2023-01-19,237,48,50
51323896,Dorisport,2023-01-19,491,34,26
16773513,Port Madeline,2023-01-19,181,13,3
85293601,Mendozamouth,2023-01-19,296,46,36
90507882,Lake Karachester,2023-01-19,152,41,38
51920258,Kristenport,2023-01-19,103,4,32
32323104,West Jasmineborough,2023-01-19,227,10,37
27857937,Port Cassandra,2023-01-19,173,22,40
64153292,West Jamesfurt,2023-01-19,324,24,42
18889704,Richardville,2023-01-19,366,10,28
22122462,Brianport,2023-01-19,418,45,22
23245733,Prestonburgh,2023-01-19,220,21,10
24968913,North Crystaltown,2023-01-19,215,24,2
53008146,Shepherdburgh,2023-01-19,187,23,46
50364010,Lake Reginald,2023-01-19,251,28,10
54021411,Lake Christine,2023-01-19,228,35,30
67720690,Cherylshire,2023-01-19,329,7,43
80030833,Port Randallfort,2023-01-19,426,28,42
98422712,Port Phillipview,2023-01-19,316,33,0
75255625,South Carlaport,2023-01-19,451,32,32
52937194,Sarashire,2023-01-19,124,26,4
79293087,East Danielland,2023-01-19,431,46,31
21238967,West Warrenberg,2023-01-19,252,6,3
53672255,New Jennifershire,2023-01-19,37,19,27
26062417,West Julia,2023-01-19,495,2,10
20209145,Silvaside,2023-01-19,28,39,48
66895386,West Rileyshire,2023-01-19,413,5,9
52346226,West Ralphshire,2023-01-19,438,46,4
43018594,North Sheila,2023-01-19,388,19,33
44854072,Taylorchester,2023-01-19,440,50,22
93979875,Ortegabury,2023-01-19,331,45,24
64586756,Martinton,2023-01-19,482,48,21
83251846,Patrickland,2023-01-19,300,9,11
75193170,Lake Vanessa,2023-01-19,292,1,22
36503298,Hallshire,2023-01-19,325,46,35
47128867,Michaelview,2023-01-19,370,31,16
99173625,Ernestborough,2023-01-19,129,23,27
27177924,Salinasmouth,2023-01-19,15,15,22
23042655,New Denise,2023-01-19,232,3,36
17363217,Lake Isabella,2023-01-19,447,38,23
52110432,Lake Alexisview,2023-01-19,146,16,14
56183206,South Haroldfort,2023-01-19,370,46,33
23648198,East Patricia,2023-01-19,303,43,19
81342100,Jamesside,2023-01-19,344,28,32
46971431,North Traceyville,2023-01-19,450,8,29
20443517,Stevenstad,2023-01-19,390,41,50
74146526,North Chadchester,2023-01-19,150,24,6
60164332,North Jason,2023-01-19,295,17,32
44826668,Port Kimberlyview,2023-01-19,449,5,11
98414013,East Patrickborough,2023-01-19,490,32,38
61522316,Meganshire,2023-01-19,178,40,26
41320852,Lake Chad,2023-01-19,197,32,8
84004718,Loveside,2023-01-19,22,37,36
83726896,West Sandrachester,2023-01-19,353,3,5
94495683,North Mistyland,2023-01-19,38,36,41
92484741,Torresville,2023-01-19,450,40,28
81303189,Leeland,2023-01-19,302,27,36
73560601,West Sharon,2023-01-19,320,15,36
35308493,Browningport,2023-01-19,221,5,29
97174049,New Taylor,2023-01-19,120,25,4
57577207,Kevinville,2023-01-19,466,40,7
41369194,Desireeview,2023-01-19,449,14,37
12107168,East Nicole,2023-01-19,439,23,20
27482776,Danielhaven,2023-01-19,65,2,47
95711685,Sheltonfort,2023-01-19,2,43,34
62274188,East Ericastad,2023-01-19,446,11,20
38074047,Lake Thomas,2023-01-19,385,45,50
87859091,North Elizabethhaven,2023-01-19,349,19,45
36710721,Adamston,2023-01-19,100,10,33
26189500,Georgeport,2023-01-19,201,32,42
83749081,Port Tiffanyland,2023-01-19,434,2,19
91889490,Mcgeeview,2023-01-19,337,16,10
41800749,Lake Rickymouth,2023-01-19,232,39,38
73836678,East Hannah,2023-01-19,372,16,10
24180885,East Kristinview,2023-01-19,122,20,3
39381816,Lake Kim,2023-01-19,180,37,47
27494158,Lewismouth,2023-01-19,302,37,32
46266607,New Nicoleland,2023-01-19,202,6,40
41411741,Lake Michael,2023-01-19,135,46,16
14707923,West Manuelburgh,2023-01-19,235,27,11
39414291,Nicolestad,2023-01-19,464,33,13
52627607,Lake Patrick,2023-01-19,163,32,15
12096049,West Thomas,2023-01-19,126,47,2
64258488,Pattonhaven,2023-01-19,267,36,37
12381489,South Jessica,2023-01-19,43,5,28
23794514,Rileyberg,2023-01-19,4,48,49
69897469,West Jenniferburgh,2023-01-19,15,0,0
36090818,Brandtfurt,2023-01-19,336,3,30
28551812,New Carloston,2023-01-19,354,47,17
45401298,New Caitlin,2023-01-19,2,25,22
24467771,West Lindaside,2023-01-19,464,19,21
57312547,New James,2023-01-19,103,30,21
55785654,Carmenfort,2023-01-19,339,30,13
97236566,North Richard,2023-01-19,471,38,3
44881444,Matthewland,2023-01-19,280,11,4
66317115,South Casey,2023-01-19,440,19,43
92004118,Tiffanyview,2023-01-19,262,23,17
27013178,New Julie,2023-01-19,468,28,5
50100961,West Arthurmouth,2023-01-19,246,9,44
56078737,South Madison,2023-01-19,224,23,0
41352752,New Evan,2023-01-19,247,7,42
48560892,New Saratown,2023-01-19,186,8,33
41374841,New Hannah,2023-01-19,161,9,7
64747487,Anntown,2023-01-19,142,12,16
93891638,Chanfurt,2023-01-19,137,38,18
86209673,Josephberg,2023-01-19,53,25,10
55627792,South Paulabury,2023-01-19,21,33,15
46588675,Bakerville,2023-01-19,104,11,36
71446606,Lake Linda,2023-01-19,152,6,35
50286403,Michaelchester,2023-01-19,154,42,33
34146077,West Annette,2023-01-19,51,37,8
18997766,Moniquestad,2023-01-19,388,27,43
41908272,East Patricia,2023-01-19,475,34,11
30120626,Hillberg,2023-01-19,179,3,3
66652473,Flemingchester,2023-01-19,319,41,0
19735518,East Danielland,2023-01-19,450,1,48
84884142,East Angelaburgh,2023-01-19,397,37,4
91284846,East Jasonmouth,2023-01-19,131,14,30
42815710,East Patriciastad,2023-01-19,465,44,31
85717482,Dustinchester,2023-01-19,333,44,6
72700689,Pearsonville,2023-01-19,366,11,38
32688088,North Yvonne,2023-01-19,202,38,33
57814296,New Christina,2023-01-19,345,16,15
33979793,Port Elizabeth,2023-01-19,197,13,4
78712716,Port Cristian,2023-01-19,138,26,4
34377141,Amandaland,2023-01-19,302,30,2
70185597,Richardsontown,2023-01-19,262,34,29
96763299,Clarketon,2023-01-19,193,26,30
31802523,New Sharon,2023-01-19,493,20,15
71491068,New Sabrina,2023-01-19,322,9,48
59149190,East Gina,2023-01-19,193,15,15
96691961,Shelbyhaven,2023-01-19,459,49,27
39803447,Crystalfort,2023-01-19,454,35,7
14771357,Port Daniel,2023-01-19,129,8,41
61151740,New Ryan,2023-01-19,326,43,7
27405738,New Jamesview,2023-01-19,163,14,3
93417020,Port Lisaville,2023-01-19,62,23,39
61971293,New Scottstad,2023-01-19,436,13,5
49250863,Trevorview,2023-01-19,362,28,15
72299191,Jeremystad,2023-01-19,473,41,19
24527043,New Keithmouth,2023-01-19,270,22,34
51028650,North Marthatown,2023-01-19,487,7,27
77648765,West Cassandraland,2023-01-19,409,30,26
39250452,Estesmouth,2023-01-19,377,43,49
15914105,Fishertown,2023-01-19,200,16,22
84018796,South Arthurview,2023-01-19,286,48,43
64035607,Meganborough,2023-01-19,258,3,27
28682811,Charleston,2023-01-19,169,21,14
69803638,New Alexander,2023-01-19,61,18,46
34895830,West Peter,2023-01-19,449,32,13
64662276,East Jessicashire,2023-01-19,488,14,41
65818192,East Brandon,2023-01-19,268,15,13
10610681,Peterview,2023-01-19,94,25,7
55052289,New Kevinshire,2023-01-19,273,10,32
29072094,Joelport,2023-01-19,494,16,44
87673760,New Stephanieview,2023-01-19,18,15,34
40550908,Michelleville,2023-01-19,245,40,30
61835430,Bankston,2023-01-19,341,19,29
30127786,Smithhaven,2023-01-19,428,6,44
44367877,Port Douglas,2023-01-19,263,19,13
62267444,Elizabethchester,2023-01-19,137,0,17
59328227,Collinsstad,2023-01-19,55,44,34
31194197,Davidmouth,2023-01-19,339,5,2
96437896,Lake Adrian,2023-01-19,316,24,12
61496842,Andersonborough,2023-01-19,412,20,33
45319452,East Javierstad,2023-01-19,365,45,19
21695156,Wyattville,2023-01-19,75,25,8
92394611,Willisberg,2023-01-19,128,40,2
77407225,Evantown,2023-01-19,380,28,30
72200453,South Jessicaberg,2023-01-19,370,48,20
56444931,Fernandotown,2023-01-19,191,30,6
39085184,New Geraldfort,2023-01-19,129,7,14
57574779,South Taylor,2023-01-19,121,5,40
93816752,North Jakemouth,2023-01-19,171,11,39
16378142,Port Suzanneberg,2023-01-19,5,22,10
27456227,East Ashleychester,2023-01-19,336,21,1
95949144,Lake William,2023-01-19,361,13,21
24557787,Griffithchester,2023-01-20,381,35,27
31453826,Lake Michellefort,2023-01-20,474,20,14
53194769,Hallbury,2023-01-20,170,27,40
82030923,Richardmouth,2023-01-20,125,10,18
67236369,South Tinafort,2023-01-20,83,27,34
75984274,Barronfurt,2023-01-20,219,41,40
53432529,East Roberto,2023-01-20,125,23,47
91332946,Petersside,2023-01-20,169,8,40
20484268,South Margaret,2023-01-20,52,18,48
16581755,New Rogerburgh,2023-01-20,194,17,16
91688017,Port Austin,2023-01-20,147,9,2
81636422,Port William,2023-01-20,70,25,41
80312516,Wheelertown,2023-01-20,25,40,12
75422368,New Ericaberg,2023-01-20,87,33,31
36500494,South Crystal,2023-01-20,108,5,2
33377627,Morenochester,2023-01-20,72,0,31
53922823,East Ryan,2023-01-20,498,45,34
51344455,Christensenview,2023-01-20,220,34,21
58018240,West Ralphbury,2023-01-20,156,9,26
77488853,Ericchester,2023-01-20,223,27,50
83322651,Conwayberg,2023-01-20,145,2,5
87326934,Greentown,2023-01-20,361,10,13
69414990,Hernandezfort,2023-01-20,29,12,24
74525472,Payneport,2023-01-20,85,29,1
51323896,New Jennifer,2023-01-20,49,39,26
16773513,Burketown,2023-01-20,186,8,16
85293601,South Erik,2023-01-20,252,16,1
90507882,Alexandermouth,2023-01-20,147,4,12
51920258,Diaztown,2023-01-20,153,33,47
32323104,Hodgeburgh,2023-01-20,202,28,49
27857937,Thomashaven,2023-01-20,427,6,44
64153292,West Jillport,2023-01-20,23,21,2
18889704,North Carolmouth,2023-01-20,491,22,4
22122462,Singhmouth,2023-01-20,257,15,27
23245733,West Ashleyland,2023-01-20,20,46,23
24968913,East Danielle,2023-01-20,463,37,23
53008146,North Logantown,2023-01-20,399,0,9
50364010,South Debrastad,2023-01-20,312,40,41
54021411,Port Kristen,2023-01-20,413,27,9
67720690,Port Joyce,2023-01-20,16,45,33
80030833,Wolfeberg,2023-01-20,223,2,29
98422712,South Jennifer,2023-01-20,36,5,17
75255625,Lake Michaelstad,2023-01-20,383,11,31
52937194,Daltonborough,2023-01-20,487,38,14
79293087,Martinezport,2023-01-20,310,29,24
21238967,Rodrigueztown,2023-01-20,452,21,0
53672255,South Erikfort,2023-01-20,221,19,13
26062417,Port Rebeccaville,2023-01-20,329,2,23
20209145,Kimberlyland,2023-01-20,374,15,20
66895386,Maryville,2023-01-20,228,45,48
52346226,Nelsonstad,2023-01-20,247,29,29
43018594,Jameschester,2023-01-20,167,37,13
44854072,Velazquezmouth,2023-01-20,9,33,9
93979875,West Daniel,2023-01-20,358,49,23
64586756,Lake Jenna,2023-01-20,242,5,0
83251846,Jessicachester,2023-01-20,270,49,32
75193170,Lopezfurt,2023-01-20,1,40,24
36503298,Arroyoport,2023-01-20,232,22,35
47128867,Woodsburgh,2023-01-20,358,29,11
99173625,East Leah,2023-01-20,130,35,2
27177924,Chrisborough,2023-01-20,473,8,35
23042655,Hernandezbury,2023-01-20,470,40,16
17363217,East Davidfort,2023-01-20,488,15,45
52110432,Port Dawn,2023-01-20,459,29,24
56183206,Scottton,2023-01-20,278,10,36
23648198,New Juan,2023-01-20,131,29,14
81342100,Owenston,2023-01-20,359,1,29
46971431,Andrewburgh,2023-01-20,313,43,39
20443517,Lake Haroldberg,2023-01-20,467,38,31
74146526,Thompsonfort,2023-01-20,232,27,50
60164332,West Justin,2023-01-20,217,30,7
44826668,New Kylebury,2023-01-20,378,1,21
98414013,East Johntown,2023-01-20,15,35,41
61522316,New Amandahaven,2023-01-20,342,32,24
41320852,East Lorishire,2023-01-20,447,17,17
84004718,South Christopher,2023-01-20,124,1,28
83726896,Martinborough,2023-01-20,399,50,27
94495683,Michaelmouth,2023-01-20,14,40,7
92484741,Alyssaland,2023-01-20,356,40,41
81303189,South Colleenhaven,2023-01-20,74,31,26
73560601,West Erica,2023-01-20,362,21,18
35308493,Lopezhaven,2023-01-20,6,15,37
97174049,North Christine,2023-01-20,350,31,40
57577207,South Brianport,2023-01-20,173,0,15
41369194,East Paul,2023-01-20,134,45,3
12107168,New Michelle,2023-01-20,131,48,28
27482776,Sheilaview,2023-01-20,375,4,44
95711685,Port Josephmouth,2023-01-20,195,11,29
62274188,New Kimberlyview,2023-01-20,402,2,15
38074047,Tammyhaven,2023-01-20,85,45,8
87859091,Melissachester,2023-01-20,491,23,33
36710721,West Brittanybury,2023-01-20,164,17,1
26189500,North Melissamouth,2023-01-20,356,32,11
83749081,Myershaven,2023-01-20,200,46,18
91889490,North Amy,2023-01-20,336,14,40
41800749,Port Lynnhaven,2023-01-20,471,31,28
73836678,Pageshire,2023-01-20,401,22,43
24180885,Gibbsborough,2023-01-20,451,22,20
39381816,Billystad,2023-01-20,140,45,28
27494158,Hillburgh,2023-01-20,225,31,38
46266607,West Lindaville,2023-01-20,282,39,43
41411741,Stewartborough,2023-01-20,386,39,36
14707923,Austintown,2023-01-20,211,21,46
39414291,New Alyssa,2023-01-20,33,29,14
52627607,Santanaside,2023-01-20,496,28,0
12096049,East Travisport,2023-01-20,40,32,44
64258488,West Krista,2023-01-20,164,24,39
12381489,Lake Kayleeburgh,2023-01-20,316,18,33
23794514,Lake Alex,2023-01-20,461,46,48
69897469,South Danielle,2023-01-20,70,43,47
36090818,New Crystalmouth,2023-01-20,412,10,36
28551812,Huntertown,2023-01-20,462,44,16
45401298,South Dwayne,2023-01-20,163,17,4
24467771,West Tammy,2023-01-20,70,36,41
57312547,Taylorhaven,2023-01-20,194,31,17
55785654,New Victorfort,2023-01-20,485,6,26
97236566,Cabrerashire,2023-01-20,246,21,43
44881444,Toddhaven,2023-01-20,340,13,40
