Sales_ID,Date,Product_Name,Quantity_Sold,Sales_Amount
10156,2023-01-15,your Pet forward,3,447
10157,2023-04-18,few Bakery Item,4,188
10158,2023-03-05,interest Snack,9,1053
10159,2023-04-11,Chartreuse record Drink,8,504
10160,2023-01-15,lead Pet stay,1,133
10161,2023-09-23,act LawnGreen Cream,6,792
10162,2023-09-01,perform Snack,5,510
10163,2023-08-04,Lime talk Cleaner,6,198
10166,2023-09-27,LightCoral young Drink,5,455
10167,2023-12-30,movie Bakery Item,2,68
10168,2023-12-28,fast DarkOliveGreen Cream,6,114
10169,2023-04-26,owner Snack,1,192
10170,2023-11-23,and Pet low,9,504
10172,2023-09-25,design Bakery Item,8,376
10173,2023-08-29,prevent Bakery Item,3,60
10174,2023-03-17,this Snack,8,1080
10175,2023-05-29,bit Snack,5,705
10176,2023-11-15,usually Frozen recent,5,155
10177,2023-08-16,DarkSalmon system Drink,4,604
10178,2023-11-11,buy Pet car,6,576
10179,2023-09-13,movie Bakery Item,1,126
10180,2023-11-17,media Dairy,3,492
10181,2023-11-08,take Candy,4,48
10182,2023-10-05,much Bakery Item,5,535
10183,2023-12-26,Turquoise of Drink,10,820
10184,2023-06-17,phone Dairy,4,708
10185,2023-04-22,get Dairy,8,1192
10186,2023-04-08,change Cereal,3,534
10187,2023-02-09,interview Frozen add,3,300
10188,2023-02-24,they Dairy,8,1272
10189,2023-04-25,Silver old Drink,7,119
10191,2023-01-08,man CornflowerBlue Cream,9,1143
10192,2023-09-25,budget Bakery Item,3,558
10193,2023-04-16,laugh Dairy,7,623
10195,2023-09-02,DarkGoldenRod your Drink,3,105
10196,2023-03-08,few Bakery Item,5,660
10197,2023-11-15,respond Cereal,4,652
10198,2023-06-07,on Dairy,2,38
10199,2023-11-26,particular Candy,2,370
10201,2023-12-03,together Snack,3,498
10202,2023-12-22,rest Candy,2,296
10203,2023-02-07,simply Orchid Cream,3,300
10205,2023-04-02,point Frozen grow,2,130
10206,2023-10-04,Sienna respond Drink,8,456
10207,2023-06-02,point Frozen grow,2,120
10208,2023-08-01,big Candy,3,225
10210,2023-05-01,Chartreuse record Drink,2,194
10211,2023-08-22,worry Candy,5,590
10213,2023-11-05,big Candy,1,134
10214,2023-10-15,poor MediumTurquoise Cream,4,164
10216,2023-05-27,design Bakery Item,6,552
10217,2023-08-20,media Dairy,2,40
10218,2023-08-17,her Cereal,1,33
10220,2023-04-13,mind Pet reason,4,316
10221,2023-02-14,LightGray yard Drink,6,1128
10222,2023-01-05,word Pet often,6,66
10224,2023-11-02,expect Candy,6,1122
10226,2023-10-19,condition Dairy,10,1090
10228,2023-04-26,country Candy,10,1710
10229,2023-08-05,interview Frozen add,10,660
10230,2023-06-21,consumer Bakery Item,1,50
10231,2023-12-07,LightCoral young Drink,3,267
10232,2023-10-09,DarkBlue cold Cleaner,3,600
10233,2023-03-08,across Cereal,9,306
10234,2023-09-28,cost Cereal,4,576
10235,2023-06-08,it Cereal,7,1260
10238,2023-07-07,item Gold Cream,4,516
10239,2023-06-02,stage Frozen century,10,1570
10240,2023-04-05,Silver old Drink,9,891
10241,2023-11-17,reality Dairy,10,590
10244,2023-08-29,positive Cereal,1,74
10246,2023-12-01,they Pet turn,3,198
10247,2023-08-15,the Pet none,4,92
10248,2023-05-18,goal Bakery Item,7,196
10249,2023-09-28,land Snack,8,664
10250,2023-06-20,thing Bakery Item,7,140
10252,2023-03-29,action BlanchedAlmond Cream,1,66
10253,2023-11-06,attack Candy,1,107
10254,2023-06-20,owner Snack,10,470
10256,2023-07-28,star Pet sometimes,6,438
10257,2023-02-19,catch Pet music,10,1730
10258,2023-07-19,act LawnGreen Cream,9,1044
10260,2023-02-06,life DarkSalmon Cream,10,1310
10261,2023-05-30,wrong Pet money,1,68
10262,2023-12-21,while Dairy,10,1560
10263,2023-01-30,buy Pet car,8,1032
10264,2023-09-11,act LawnGreen Cream,7,728
10265,2023-07-06,prevent Bakery Item,8,1184
10267,2023-06-21,improve Beige Cream,9,891
10271,2023-09-10,idea Pet remain,9,189
10272,2023-04-09,level Bakery Item,1,124
10273,2023-09-23,other Snack,6,1122
10274,2023-02-19,hour Snack,2,42
10277,2023-07-10,catch Pet music,6,384
10278,2023-02-01,language Frozen that,1,28
10279,2023-05-18,Lavender world Drink,3,156
10280,2023-08-28,Sienna respond Drink,9,900
10281,2023-04-21,cost Cereal,3,315
10283,2023-04-29,bit Snack,6,798
10284,2023-03-04,DodgerBlue not Drink,6,720
10285,2023-10-28,us Cereal,5,740
10286,2023-08-01,your Pet forward,1,100
10287,2023-09-15,environmental Bakery Item,2,302
10288,2023-10-23,which LimeGreen Cream,3,366
10290,2023-07-15,language Frozen that,5,870
10291,2023-11-17,improve Beige Cream,6,1038
10294,2023-07-19,PeachPuff sign Drink,8,224
10296,2023-10-17,bit Snack,8,496
10297,2023-02-13,bit Snack,1,137
10298,2023-09-07,worry Candy,1,75
10299,2023-11-28,those Frozen finish,5,740
10301,2023-11-16,budget Bakery Item,2,176
10303,2023-02-17,they Pet turn,8,424
10304,2023-12-17,cultural Pet list,4,620
10306,2023-09-22,phone Dairy,4,644
10307,2023-01-09,trip Dairy,4,464
10308,2023-07-19,set LawnGreen Cream,5,585
10310,2023-09-07,drug Snack,10,1430
10311,2023-08-19,SlateGray safe Cleaner,10,980
10312,2023-01-07,Lime talk Cleaner,8,1272
10314,2023-06-11,on Dairy,9,1422
10315,2023-09-21,attack Candy,5,110
10316,2023-09-15,act LawnGreen Cream,8,704
10317,2023-03-21,although Pet husband,3,294
10318,2023-07-13,while Dairy,10,1290
10320,2023-01-05,never Cereal,8,768
10321,2023-07-25,stage Frozen century,8,704
10322,2023-05-15,OrangeRed challenge Drink,9,1548
10325,2023-11-08,Chartreuse record Drink,6,564
10326,2023-12-05,DodgerBlue not Drink,2,330
10328,2023-12-27,although Pet husband,7,861
10329,2023-08-20,although Pet husband,10,620
10330,2023-08-13,rest Candy,10,550
10332,2023-11-27,much Bakery Item,9,243
10333,2023-06-13,only Frozen each,3,99
10334,2023-09-22,word Pet often,10,560
10335,2023-11-29,guess Snack,1,111
10337,2023-02-16,star Pet sometimes,3,504
10338,2023-12-26,it Snack,5,545
10339,2023-06-22,PaleGoldenRod find Drink,7,686
10340,2023-11-21,smile Cereal,10,1350
10342,2023-11-10,star Pet stand,2,318
10343,2023-10-25,usually Frozen recent,2,310
10344,2023-07-03,may Dairy,8,136
10345,2023-10-26,Chartreuse record Drink,5,455
10346,2023-11-14,drug Snack,2,234
10347,2023-07-23,available PaleVioletRed Cream,10,970
10348,2023-12-29,man CornflowerBlue Cream,4,372
10350,2023-02-26,similar Candy,8,840
10353,2023-06-03,mind Pet reason,4,528
10354,2023-01-29,star Pet stand,1,35
10355,2023-09-25,only Frozen each,4,464
10356,2023-04-25,set LawnGreen Cream,7,1260
10357,2023-04-14,almost Dairy,1,188
10358,2023-03-24,Thistle institution Cleaner,4,628
10359,2023-07-29,DeepSkyBlue eye Drink,5,695
10360,2023-10-26,this Snack,4,436
10362,2023-05-06,take Candy,10,490
10363,2023-09-14,usually Frozen recent,3,252
10364,2023-08-05,hot Candy,10,1350
10366,2023-09-10,forward Candy,1,158
10367,2023-05-24,represent Snack,1,138
10368,2023-05-06,time Candy,7,910
10369,2023-01-31,natural Snack,3,303
10371,2023-05-17,worry Candy,2,38
10372,2023-10-27,expect Candy,5,965
10373,2023-02-18,together Snack,10,420
10374,2023-12-16,only Frozen each,7,161
10375,2023-07-25,drug Snack,5,880
10377,2023-04-15,phone Dairy,8,1432
10378,2023-07-17,DarkRed project Cleaner,6,180
10379,2023-07-22,idea Pet remain,5,140
10380,2023-08-28,customer Snack,9,225
10381,2023-05-26,together Snack,4,164
10383,2023-06-13,point Frozen grow,10,210
10386,2023-01-07,increase Bakery Item,10,670
10387,2023-09-07,trip Dairy,10,1680
10389,2023-05-19,of Candy,8,1264
10390,2023-11-07,DodgerBlue not Drink,2,232
10391,2023-05-31,take Candy,9,900
10393,2023-07-11,SlateBlue question Cleaner,10,1170
10395,2023-07-29,reflect Cereal,2,358
10396,2023-11-14,stage Frozen century,7,756
10397,2023-03-27,guess Pet who,2,32
10398,2023-10-08,but Pet have,9,306
10399,2023-05-14,and Pet low,7,441
10401,2023-10-17,GoldenRod during Cleaner,3,345
10402,2023-05-19,OrangeRed challenge Drink,10,730
10403,2023-07-07,practice Pet church,6,504
10404,2023-01-19,suggest Dairy,6,120
10405,2023-09-30,WhiteSmoke baby Drink,7,287
10407,2023-07-16,word Pet often,8,288
10408,2023-02-23,phone GoldenRod Cream,2,26
10411,2023-11-14,us Cereal,2,50
10412,2023-09-02,design Bakery Item,3,222
10413,2023-03-27,LightCoral young Drink,4,284
10414,2023-06-11,the Pet none,7,959
10415,2023-05-13,rest Candy,10,530
10416,2023-06-22,respond Cereal,1,119
10417,2023-12-08,improve Beige Cream,7,1232
10418,2023-08-23,consumer Bakery Item,7,826
10419,2023-07-30,change Cereal,4,392
10420,2023-12-02,other Snack,1,60
10422,2023-10-11,other Snack,8,976
10424,2023-08-08,poor MediumTurquoise Cream,7,84
10425,2023-06-17,but Pet have,1,106
10426,2023-08-05,only Frozen each,9,783
10429,2023-11-17,ok Bakery Item,10,780
10431,2023-09-30,hot Candy,4,40
10432,2023-10-10,experience Frozen key,1,134
10433,2023-07-23,big Candy,1,198
10435,2023-07-04,only Frozen each,9,1467
10436,2023-03-17,DarkBlue cold Cleaner,7,385
10438,2023-04-05,civil Candy,6,636
10440,2023-07-20,guess Pet who,1,175
10441,2023-12-27,Lavender happy Drink,5,435
10443,2023-01-17,almost Dairy,2,90
10444,2023-10-08,environmental Bakery Item,9,1296
10445,2023-09-25,man CornflowerBlue Cream,9,1566
10446,2023-04-17,yourself Cereal,1,85
10447,2023-08-01,heavy Snack,8,224
10448,2023-06-30,respond Bakery Item,5,690
10449,2023-08-23,worry Candy,5,925
10451,2023-03-09,order Frozen two,6,858
10452,2023-10-23,Thistle institution Cleaner,3,306
10453,2023-04-13,respond Bakery Item,5,310
10454,2023-05-25,WhiteSmoke baby Drink,2,338
10455,2023-08-27,Sienna suggest Drink,7,763
10456,2023-12-03,and Pet low,8,1440
10458,2023-03-01,every Pet dinner,10,1690
10459,2023-02-23,movie Bakery Item,2,374
10461,2023-03-31,country Candy,2,310
10462,2023-11-16,MediumPurple water Drink,1,122
10463,2023-11-09,MediumPurple water Drink,3,582
10464,2023-03-05,particular Candy,7,525
10467,2023-12-12,bad Cereal,9,567
10469,2023-02-22,SlateGray safe Cleaner,7,672
10470,2023-08-12,BlueViolet forward Drink,4,132
10471,2023-05-26,guess Pet who,8,96
10472,2023-12-27,painting Bakery Item,9,1260
10473,2023-08-04,painting Bakery Item,9,1719
10474,2023-09-17,themselves Cyan Cream,9,108
10476,2023-08-11,like Frozen wear,6,1110
10477,2023-05-05,ok Bakery Item,10,1080
10480,2023-03-14,life DarkSalmon Cream,1,46
10481,2023-04-30,take Candy,7,1386
10482,2023-02-16,which LimeGreen Cream,4,664
10483,2023-05-10,doctor Bakery Item,1,85
10484,2023-07-01,Moccasin challenge Drink,5,80
10485,2023-12-17,change Cereal,5,205
10486,2023-08-08,image LightSkyBlue Cream,3,510
10487,2023-03-31,yourself Cereal,5,780
10488,2023-07-10,SlateBlue question Cleaner,10,450
10489,2023-08-30,hour Snack,2,310
10491,2023-07-20,improve Beige Cream,1,165
10492,2023-02-16,WhiteSmoke baby Drink,7,861
10493,2023-07-21,management Bakery Item,7,469
10494,2023-08-18,along HoneyDew Cream,10,1610
10495,2023-01-15,yourself Cereal,8,864
10496,2023-01-23,movie Bakery Item,5,665
10498,2023-11-27,management Bakery Item,8,520
10499,2023-12-30,Chartreuse record Drink,10,1050
10500,2023-03-06,Magenta little Drink,8,1280
10501,2023-12-11,positive Cereal,1,127
10503,2023-09-16,and Pet low,9,1530
10504,2023-11-16,trip Dairy,3,435
10505,2023-11-24,if Pet owner,9,1116
10506,2023-10-04,think Frozen seven,7,588
10507,2023-04-17,set LawnGreen Cream,2,106
10508,2023-06-29,they Dairy,2,110
10509,2023-10-17,although Pet husband,10,250
10510,2023-08-26,guess Turquoise Cream,5,485
10511,2023-01-25,country Candy,2,42
10512,2023-11-30,phone Dairy,4,448
10513,2023-04-29,order Frozen two,4,184
10514,2023-12-25,class Bakery Item,10,1750
10515,2023-05-12,staff Candy,10,950
10516,2023-08-11,whole Snack,6,762
10520,2023-05-31,civil Candy,7,469
10521,2023-09-23,message Bakery Item,1,133
10523,2023-08-01,participant MistyRose Cream,10,1930
10524,2023-10-12,cost Cereal,7,273
10525,2023-07-15,attack Candy,8,1280
10526,2023-02-05,country Candy,9,1674
10527,2023-12-10,Lavender world Drink,7,665
10529,2023-02-18,technology Snack,5,845
10530,2023-11-24,either Frozen plan,9,90
10531,2023-09-04,message Bakery Item,6,252
10533,2023-06-06,DarkRed project Cleaner,6,72
10534,2023-11-20,set LawnGreen Cream,3,312
10536,2023-08-24,DarkBlue cold Cleaner,6,930
10537,2023-11-14,point Frozen grow,9,693
10538,2023-07-18,guess Turquoise Cream,7,1057
10539,2023-05-03,natural Snack,5,705
10540,2023-07-28,MediumPurple water Drink,1,100
10541,2023-08-29,LightGray yard Drink,8,928
10542,2023-10-02,of Candy,6,828
10543,2023-06-26,available PaleVioletRed Cream,10,750
10544,2023-06-07,interview Frozen add,10,230
10546,2023-10-06,similar Snack,8,960
10547,2023-07-22,like Frozen wear,4,320
10550,2023-07-30,buy Pet car,1,129
10552,2023-10-12,simply Orchid Cream,5,550
10554,2023-10-01,budget Bakery Item,5,270
10558,2023-04-21,media Dairy,7,728
10559,2023-06-10,Sienna suggest Drink,9,576
10560,2023-03-11,interview Frozen add,1,43
10561,2023-07-14,language Frozen that,2,20
10563,2023-10-18,DarkRed project Cleaner,8,1488
10564,2023-02-17,pattern Pet service,7,770
10569,2023-09-17,good Frozen tax,4,84
10570,2023-05-26,office Pet carry,10,1060
10571,2023-09-09,customer Snack,3,528
10572,2023-03-30,middle Snack,3,369
10573,2023-07-20,interview Frozen add,2,352
10574,2023-11-02,practice Pet church,6,654
10575,2023-03-13,media Dairy,10,990
10577,2023-06-23,cost Cereal,2,238
10578,2023-04-04,class Bakery Item,4,520
10580,2023-08-11,provide Bakery Item,9,1296
10581,2023-07-29,position Bakery Item,1,113
10583,2023-02-19,big Candy,7,343
10584,2023-09-20,Lime talk Cleaner,10,910
10585,2023-06-15,life DarkSalmon Cream,5,890
10586,2023-11-08,few Bakery Item,4,248
10588,2023-04-26,Silver old Drink,1,41
10589,2023-05-04,on Dairy,2,140
10590,2023-12-14,expect Candy,10,1410
10591,2023-09-16,guess Turquoise Cream,6,186
10592,2023-11-13,cultural Pet list,6,996
10595,2023-05-20,budget Bakery Item,1,30
10596,2023-07-26,course Bakery Item,8,1120
10597,2023-10-22,hot Candy,1,38
10598,2023-07-04,guess Turquoise Cream,7,126
10599,2023-03-19,bit Snack,3,363
10601,2023-10-27,suggest Dairy,3,45
10602,2023-02-10,guess Turquoise Cream,2,194
10603,2023-03-25,subject Bakery Item,4,416
10604,2023-02-04,bit Snack,6,348
10605,2023-01-28,southern Bakery Item,2,346
10606,2023-09-21,but Pet have,4,532
10607,2023-09-25,SlateBlue question Cleaner,2,218
10609,2023-05-10,customer Snack,8,368
10610,2023-09-16,natural Snack,5,600
10611,2023-07-30,her Cereal,2,44
10612,2023-07-24,represent Snack,3,360
10613,2023-08-11,thing Bakery Item,2,50
10615,2023-04-14,civil Candy,5,865
10616,2023-01-30,security Pet police,1,162
10617,2023-10-08,idea Pet remain,5,515
10618,2023-03-28,Sienna suggest Drink,8,104
10619,2023-10-24,DarkRed project Cleaner,10,510
10620,2023-06-22,Thistle institution Cleaner,1,177
10622,2023-07-11,WhiteSmoke baby Drink,8,1488
10623,2023-05-03,stage Frozen century,9,1206
10624,2023-04-16,on Dairy,4,240
10625,2023-05-20,attack Candy,1,126
10626,2023-11-24,fall Bakery Item,1,84
10627,2023-09-26,Magenta share Cleaner,1,16
10630,2023-04-18,establish Cereal,2,66
10631,2023-11-30,image LightSkyBlue Cream,5,380
10632,2023-10-11,stage Frozen century,2,390
10633,2023-07-25,DarkRed project Cleaner,2,268
10635,2023-05-29,forward Candy,10,790
10636,2023-09-21,whatever Dairy,5,315
10638,2023-07-10,Lime talk Cleaner,8,352
10639,2023-09-04,suggest Dairy,6,108
10640,2023-03-28,participant MistyRose Cream,6,204
10643,2023-10-31,Chartreuse record Drink,1,168
10644,2023-09-20,phone GoldenRod Cream,5,930
10645,2023-09-17,cultural Pet list,5,150
10646,2023-08-12,they Pet turn,10,1580
10647,2023-09-14,the Pet none,2,380
10648,2023-06-21,those Frozen finish,5,270
10649,2023-08-31,either Frozen plan,10,480
10651,2023-12-31,word Pet often,4,476
10652,2023-12-18,only Frozen each,4,220
10653,2023-10-02,message Bakery Item,9,1674
10654,2023-10-21,civil Candy,3,357
10655,2023-10-12,whole Snack,6,60
10656,2023-09-25,BlueViolet forward Drink,7,1379
10659,2023-09-01,Purple will Cleaner,8,168
10660,2023-04-21,good Frozen tax,10,620
10663,2023-09-30,OrangeRed challenge Drink,6,312
10664,2023-06-23,guess Turquoise Cream,1,20
10665,2023-03-22,Sienna suggest Drink,4,528
10666,2023-06-09,across Cereal,5,860
10669,2023-01-14,security Pet police,2,66
10670,2023-05-26,suggest Pet production,7,714
10671,2023-04-27,PaleGoldenRod find Drink,4,324
10672,2023-02-06,if Pet owner,8,1216
10673,2023-03-03,all Bakery Item,5,570
10677,2023-09-12,man CornflowerBlue Cream,2,224
10679,2023-10-21,word Pet often,5,775
10680,2023-03-16,and Pet low,5,200
10681,2023-09-07,media Dairy,4,376
10682,2023-03-05,this Snack,1,171
10684,2023-07-18,DeepSkyBlue eye Drink,9,144
10685,2023-02-28,reality Dairy,5,630
10689,2023-04-05,hour Snack,1,182
10691,2023-02-22,consumer Bakery Item,3,369
10692,2023-01-30,PaleGoldenRod find Drink,7,252
10694,2023-06-02,similar Snack,7,581
10695,2023-01-29,able Frozen walk,4,540
10696,2023-07-29,suggest Pet production,10,1020
10697,2023-11-20,like Frozen wear,8,872
10698,2023-01-12,class Bakery Item,1,124
10699,2023-03-31,us Cereal,4,692
10701,2023-03-25,participant MistyRose Cream,1,71
10702,2023-08-17,this Snack,6,570
10703,2023-12-18,worry Candy,5,745
10704,2023-02-08,represent Snack,7,987
10705,2023-07-26,establish Cereal,9,1053
10706,2023-11-17,Chartreuse record Drink,1,76
10707,2023-02-20,item Gold Cream,4,628
10708,2023-10-05,DarkSalmon system Drink,10,730
10709,2023-11-08,security Pet police,8,1008
10713,2023-09-02,those Frozen finish,8,608
10714,2023-10-13,property Cereal,8,832
10715,2023-05-14,land Snack,7,875
10717,2023-11-02,Lavender world Drink,4,500
10718,2023-10-19,guess Snack,8,1136
10719,2023-01-16,participant MistyRose Cream,3,327
10720,2023-03-12,other Snack,9,1431
10724,2023-10-04,improve Beige Cream,4,236
10727,2023-10-08,life DarkSalmon Cream,3,405
10728,2023-07-11,office Pet carry,6,1032
10731,2023-05-24,soldier Cereal,7,945
10732,2023-09-01,hot Candy,6,156
10733,2023-09-15,LightCyan share Drink,1,33
10735,2023-09-05,simply Orchid Cream,6,1068
10737,2023-02-01,painting Bakery Item,8,1216
10739,2023-09-06,laugh Dairy,8,448
10740,2023-04-23,reflect Cereal,4,232
10742,2023-01-28,buy Pet car,9,765
10743,2023-08-30,increase Bakery Item,1,131
10744,2023-07-10,Magenta share Cleaner,5,170
10745,2023-09-04,only Frozen each,5,900
10746,2023-12-20,order Frozen two,1,151
10747,2023-06-11,this Snack,8,1008
10748,2023-07-05,your Pet forward,10,1290
10749,2023-12-27,increase Bakery Item,7,406
10750,2023-05-23,suggest Pet production,2,280
10753,2023-04-16,yourself Cereal,7,1309
10756,2023-05-01,LightCoral young Drink,9,1332
10757,2023-11-04,particular Candy,1,150
10758,2023-05-19,similar Snack,1,156
10759,2023-12-07,set LawnGreen Cream,9,126
10760,2023-04-28,cost Cereal,6,1134
10761,2023-09-27,LightGray yard Drink,10,720
10762,2023-07-22,Lime talk Cleaner,5,840
10765,2023-04-06,action BlanchedAlmond Cream,2,204
10766,2023-03-07,score Frozen simple,9,1386
10769,2023-11-09,cost Cereal,8,928
10770,2023-08-17,heart Bakery Item,5,230
10772,2023-05-14,design Bakery Item,7,945
10773,2023-02-23,painting Bakery Item,6,600
10774,2023-04-13,either Frozen plan,1,56
10776,2023-04-25,life DarkSalmon Cream,3,306
10777,2023-06-21,the Pet none,6,924
10778,2023-07-12,Magenta share Cleaner,1,176
10780,2023-09-11,Turquoise of Drink,8,1264
10781,2023-02-20,BlueViolet forward Drink,9,1602
10784,2023-04-08,hour Snack,10,1570
10787,2023-11-29,condition Dairy,5,840
10788,2023-07-18,prevent Bakery Item,1,196
10789,2023-08-24,available PaleVioletRed Cream,7,1183
10790,2023-03-31,idea Pet remain,9,1080
10792,2023-06-16,laugh Dairy,3,591
10794,2023-08-09,Sienna suggest Drink,8,1296
10795,2023-08-06,establish Cereal,5,850
10796,2023-06-19,provide Bakery Item,6,1074
10797,2023-07-12,expect Candy,10,980
10799,2023-06-07,PaleGoldenRod find Drink,9,1044
10800,2023-02-20,change Cereal,10,1800
10801,2023-06-09,all Bakery Item,7,406
10802,2023-02-22,particular Candy,3,585
10803,2023-02-14,east Candy,10,490
10804,2023-09-23,GoldenRod during Cleaner,10,1000
10806,2023-11-14,whole Snack,9,756
10807,2023-08-05,natural Snack,5,750
10808,2023-03-26,but Pet have,4,96
10809,2023-08-31,Sienna suggest Drink,8,176
10811,2023-01-11,respond Bakery Item,4,716
10812,2023-05-17,fast DarkOliveGreen Cream,4,456
10814,2023-11-15,item Gold Cream,6,600
10815,2023-11-12,attack Candy,3,387
10816,2023-07-20,life DarkSalmon Cream,2,388
10818,2023-02-14,but Pet have,8,1520
10819,2023-05-13,star Pet sometimes,10,260
10820,2023-10-09,middle Snack,7,826
10821,2023-11-27,Lavender director Cleaner,2,30
10822,2023-10-24,along HoneyDew Cream,4,708
10824,2023-07-18,all Bakery Item,10,980
10825,2023-04-11,four Cereal,5,635
10826,2023-08-14,customer Snack,6,1164
10827,2023-12-08,phone Dairy,8,488
10828,2023-01-03,establish Cereal,9,1089
10829,2023-08-15,class Bakery Item,10,1250
10832,2023-06-03,subject Bakery Item,6,948
